type	locus	start	end	orientation	annot
CDS	STM1166	1251062	1252270	11	Confers resistance to norfloxacin and enoxacinmultidrug resistance protein MdtH
CDS	STM1167	1252507	1253091	0	acetylates N-terminal alanine of 30S ribosomalsubunit protein S5ribosomal-protein-S5-alanineN-acetyltransferase
CDS	STM1168	1253127	1253774	0	hypothetical protein
CDS	STM1169	1253776	1254699	0	oxidoreductase
CDS	STM1170	1254964	1256538	0	involved in murein biosynthesispeptidoglycan lipid II flippase
CDS	STM1171	1256619	1257041	11	flagella synthesis protein FlgN (SW:FLGN_SALTY)FlgK/FlgL export chaperone
CDS	STM1172	1257046	1257339	11	regulates the flagellar specific sigma28transcription factoranti-sigma-28 factor FlgM
CDS	STM1173	1257431	1258090	11	required for the assembly of the flagellar basalbody P-ringflagellar basal body P-ring formation proteinFlgA
CDS	STM1174	1258247	1258663	0	with FlgF and C makes up the proximal portion ofthe flagellar basal body rod; Vibrio parahaemolyticusflagellar basal body rod protein FlgB
CDS	STM1175	1258667	1259071	0	with FlgF and B makes up the proximal portion ofthe flagellar basal body rodflagellar basal body rod protein FlgC
CDS	STM1176	1259083	1259781	0	acts as a scaffold for the assembly of hookproteins onto the flagellar basal body rod; Yersinia,flagellar basal body rod modification proteinFlgD
CDS	STM1177	1259808	1261019	0	the hook connects flagellar basal body to theflagellar filamentflagellar hook protein FlgE
CDS	STM1178	1261040	1261795	0	FlgF, with FlgB and C, makes up the proximalportion of the flagellar basal body rodflagellar basal body rod protein FlgF
CDS	STM1179	1261809	1262591	0	makes up the distal portion of the flagellar basalbody rodflagellar basal body rod protein FlgG
CDS	STM1180	1262646	1263344	0	part of the flagellar basal body which consists offour rings L,P, S and M mounted on a central rodflagellar basal body L-ring protein FlgH
CDS	STM1181	1263356	1264453	0	part of the basal body which consists of four ringsL, P, S, and M mounted on a central rod; Vibrioflagellar basal body P-ring protein FlgI
CDS	STM1182	1264453	1265403	0	flagellar rod assembly protein; Flagellum-specificmuramidase which hydrolyzes the peptidoglycan layer topeptidoglycan hydrolase FlgJ
CDS	STM1183	1265468	1267129	0	with FlgL acts as a hook filament junction proteinto join the flagellar filament to the hookflagellar hook-associated protein FlgK
CDS	STM1184	1267144	1268097	0	with FlgK acts as a hook filament junction proteinto join the flagellar filament to the hook; Yersinia,flagellar hook-associated protein FlgL
CDS	STM1185	1268354	1271557	11	bifunctional ribonucleaseE/endoribonuclease/RNA-binding protein/RNA degradosomeribonuclease E
CDS	STM05020	1271693	1271941	0	hypothetical protein
CDS	STM1187	1272131	1273090	0	catalyzes the transformation of uracil topseudouracil at nucleotides U955, U2504, and U2580 in 23SrRNA lager subunit pseudouridylate synthase C
CDS	STM1188	1273246	1273989	0	inner membrane lipoprotein
CDS	STM05025	1274195	1274419	0	hypothetical protein
CDS	STM1189	1274491	1275075	11	Maf; overexpression in Bacillus subtilis inhibitsseptation in the dividing cellMaf-like protein
CDS	STM1190	1275273	1275794	0	hypothetical protein in rne-rpmF intergenic region(G30K) (SW:YCED_SALTY)hypothetical protein
CDS	STM1191	1275846	1276019	0	some L32 proteins have zinc finger motifsconsisting of CXXC while others do not50S ribosomal protein L32
CDS	STM1192	1276153	1277232	0	involved in acylation of glycerol-3-phosphate toform 1-acyl-glycerol-3 phosphate for use in phospholipidphosphate acyltransferase
CDS	STM1193	1277312	1278265	0	FabH; beta-ketoacyl-acyl carrier protein synthaseIII; catalyzes the condensation of acetyl-CoA with3-oxoacyl-ACP synthase
CDS	STM1194	1278281	1279210	0	malonyl coA-acyl carrier protein transacylase(SW:FABD_SALTY)malonyl CoA-ACP transacylase
CDS	STM1195	1279223	1279957	0	catalyzes the first of the two reduction steps inthe elongation cycle of fatty acid synthesis3-oxoacyl-ACP reductase FabG
CDS	STM1196	1280113	1280349	0	carries the fatty acid chain in fatty acidbiosynthesisacyl carrier protein
CDS	STM1197	1280435	1281676	0	FabF; beta-ketoacyl-ACP synthase II, KASII;catalyzes a condensation reaction in fatty acid3-oxoacyl-(acyl carrier protein) synthase II
CDS	STM1198	1281800	1282609	0	catalyzes the formation of 4-aminobenzoate andpyruvate from 4-amino-4-deoxychorismate4-amino-4-deoxychorismate lyase
CDS	STM1199	1282612	1283634	0	septation protein
CDS	STM1200	1283624	1284265	0	catalyzes the reversible phosphoryl transfer fromadenosine triphosphate (ATP) to thymidine monophosphatethymidylate kinase
CDS	STM1201	1284262	1285266	0	catalyzes the DNA-template-directed extension ofthe 3'-end of a DNA strand; the delta' subunit seems toDNA polymerase III subunit delta'
CDS	STM1202	1285277	1286074	0	metallodependent hydrolase
CDS	STM1203	1286369	1287802	0	phosphoenolpyruvate-dependent sugarphosphotransferase system; catalyzes the phosphorylationPTS system glucose-specific transporter subunitIIBC
CDS	STM1204	1287887	1290061	11	ferric-rhodotorulic acid outer membranetransporter
CDS	STM1205	1290403	1290762	0	purine nucleoside phosphoramidase
CDS	STM1206	1290765	1291139	0	outer membrane lipoprotein
CDS	STM1207	1291153	1291791	0	penicillin-binding protein activator LpoB
CDS	STM1208	1291772	1292596	0	catalyzes the phosphorylation of thiamine tothiamine phosphatethiamine kinase
CDS	STM1209	1292607	1293632	0	hydrolyzes the terminal non-reducingN-acetyl-D-hexosamine residues inbeta-hexosaminidase
CDS	STM1210	1293657	1294199	0	hypothetical protein
CDS	STM1211	1294454	1295758	0	respiratory NADH dehydrogenase 2
CDS	STM1212	1295937	1296476	0	outer membrane lipoprotein
CDS	STM1213	1296551	1297186	11	TetR/AcrR familytranscriptional repressor
CDS	STM1214	1297428	1297685	0	outer membrane protein
CDS	STM1215	1297782	1298747	11	periplasmic protein
CDS	STM1216	1298895	1302341	11	transcription-repair coupling factor
CDS	STM1217	1302679	1303878	0	part of the ATP-dependent transport system LolCDE;responsible for the localization of lipoproteins to theouter membrane-specific lipoprotein transportersubunit LolC
CDS	STM1218	1303871	1304572	0	outer membrane specific; part of transportercomplex lolCDE involved in the translocation of maturelipoprotein-releasing system ATP-binding proteinLolD
CDS	STM1219	1304572	1305816	0	part of the ATP-dependent transport system LolCDE;responsible for the localization of lipoproteins to theouter membrane-specific lipoprotein transportersubunit LolD
CDS	STM1220	1305845	1306756	0	catalyzes the formation ofN-acetyl-D-glucosamine-6-phosphate fromN-acetyl-D-glucosamine kinase
CDS	STM1221	1306775	1307596	0	Modulates the activities of several enzymes whichare inactive in their acetylated formNAD-dependent deacetylase
CDS	STM1222	1307678	1308724	11	can transport spermidine and putrescine butaffinity is higher for spermidine; forms a complex ofspermidine/putrescine ABC transportersubstrate-binding protein PotD
CDS	STM1223	1308749	1309528	11	can transport spermidine and putrescine butaffinity is higher for spermidine; forms a complex ofspermidine/putrescine ABC transporter permeasePotC
CDS	STM1224	1309844	1310854	11	translocated by the type III secretion systemSPI-2; required for the formation of lysosomalsecreted effector protein SifA
CDS	STM1225	1311183	1312046	11	can transport spermidine and putrescine butaffinity is higher for spermidine; forms a complex ofspermidine/putrescine ABC transporter membraneprotein PotB
CDS	STM1226	1312030	1313166	11	functions together with PotBCD (A2BCD) inATP-dependent polyamine transport; PotA is theputrescine/spermidine ABC transporterATP-binding protein PotA
CDS	STM1227	1313417	1314646	0	catalyzes the release of the N-terminal amino acidfrom a tripeptidepeptidase T
CDS	STM1228	1314650	1315984	0	periplasmic protein
CDS	STM1229	1316024	1317145	11	cytoplasmic protein
CDS	STM1230	1317226	1318689	11	virulence sensor protein PhoQ (SW:PHOQ_SALTY); intwo-component regulatory system with PhoP; ligand is Mg+virulence sensor histidine kinase PhoQ
CDS	STM1231	1318689	1319363	11	response regulator in two-component regulatorysystem with PhoQ; involved in magnesium starvation andvirulence transcriptional regulator PhoP
CDS	STM1232	1319487	1320857	11	Catalyzes two discrete reactions in the de novosynthesis of purines: the cleavage of adenylosuccinate andadenylosuccinate lyase
CDS	STM1233	1320861	1321508	11	HflD; UPF0274; in Escherichia coli this protein isperipherally associated with the membrane and appears tohigh frequency lysogenization protein HflD
CDS	STM1234	1321589	1322695	11	catalyzes a sulfuration reaction to synthesize2-thiouridine at the U34 position of tRNAstRNA-specific 2-thiouridylase MnmA
CDS	STM1235	1322749	1323210	11	phosphatase NudJ
CDS	STM1236	1323222	1323551	11	periplasmic protein
CDS	STM1237	1323548	1324213	11	rRNA large subunit pseudouridine synthase E
CDS	STM1238	1324385	1325635	0	Converts isocitrate to alpha ketoglutarateisocitrate dehydrogenase
CDS	STM1239	1326083	1327207	0	cytoplasmic protein
CDS	STM05040	1327664	1327867	11	hypothetical protein
CDS	STM1240	1328189	1328977	11	probable lipoprotein EnvF (SW:ENVF_SALTY)lipoprotein EnvF
CDS	STM1241	1329466	1329705	11	macrophage survival protein; reduced mousevirulencevirulence protein MsgA
CDS	STM1242	1329896	1330417	11	probable lipoprotein EnvE (SW:ENVE_SALTY)lipoprotein EnvE
CDS	STM1243	1330832	1331044	11	cold shock-like protein CspH (SW:CSPH_SALTY)cold shock-like protein CspH
CDS	STM1244	1331176	1331439	11	(SW:PAGD_SALTY); PhoP regulated proteinvirulence protein PagD
CDS	STM1246	1332251	1332808	0	(SW:PAGC_SALTY); PhoP regulated; reduced macrophagesurvivalvirulence membrane protein PagC
CDS	STM1249	1334045	1334389	11	PliC; periplasmic lysozyme inhibitor of c-typelysozymelysozyme inhibitor
CDS	STM1250	1335092	1335364	0	cytoplasmic protein
CDS	STM1251	1335516	1335983	0	molecular chaperone
CDS	STM1252	1336322	1337365	0	cytoplasmic protein
CDS	STM1253	1337448	1337978	11	cytochrome b561
CDS	STM1254	1338127	1338441	11	outer membrane lipoprotein
CDS	STM1255	1339123	1340757	0	substrate-binding proteinABC transporter substrate-binding protein
CDS	STM1256	1340757	1341731	0	transmembrane proteinABC transporter permease
CDS	STM1257	1341721	1342533	0	transmembrane proteinABC transporter permease
CDS	STM1258	1342527	1343324	0	ATPase; contain duplicated ATPase domainABC transporter ATP-binding protein
CDS	STM1259	1343318	1343908	0	ATPase; contains duplicated ATPase domainABC transporter ATP-binding protein
CDS	STM1260	1343990	1345123	11	inner membrane protein
CDS	STM1261	1345317	1345643	0	cytoplasmic protein
CDS	STM1263	1345837	1346487	0	periplasmic protein
CDS	STM1264	1346596	1347384	0	streptomycin 3'-adenyltransferaseaminoglycoside adenyltransferase
CDS	STM1265	1347529	1348122	0	contains CheY-like receiver domain and HTHDNA-binding domainresponse regulator
CDS	STM1266	1348191	1349039	0	transcriptional regulator
CDS	STM1267	1349294	1349542	11	cytoplasmic protein
CDS	STM1268	1349621	1349770	11	cytoplasmic protein
CDS	STM1269	1349853	1350398	0	catalyzes the interconversion of chorismate toprephenatechorismate mutase
CDS	STM1270	1350595	1351233	0	leucine efflux protein
CDS	STM1271	1351406	1351768	0	cytoplasmic protein
CDS	STM1272	1351771	1351953	0	cytoplasmic protein
CDS	STM1273	1352183	1352824	0	nitric oxide reductase
CDS	STM1273	1352946	1353131	0	hypothetical protein
CDS	STM1274	1353139	1353387	0	inner membrane protein
CDS	STM1275	1353820	1354071	0	hemolysin
CDS	STM1276	1354140	1354451	0	periplasmic protein
CDS	STM1277	1354437	1354784	11	cytoplasmic protein
CDS	STM1278	1354903	1356087	11	MFS family transport protein
CDS	STM1279	1356188	1356982	0	AraC/XylS family regulator
CDS	STM1280	1357003	1357407	11	membrane protein
CDS	STM1281	1357613	1357720	0	hypothetical protein
CDS	STM1282	1357717	1358235	11	cytoplasmic protein
CDS	STM1283	1358285	1359778	11	contains diguanylate cyclase/phosphodiesterasedomain 1methyl-accepting chemotaxis protein
CDS	STM1284	1360419	1361705	11	hypothetical protein
CDS	STM1285	1361828	1363762	11	serine protein kinase
CDS	STM1286	1364189	1364935	0	scaffolding protein for murein-synthesizingholoenzymemurein-synthesizing holoenzymescaffoldingprotein
CDS	STM1287	1365225	1366421	0	arylsulfatase regulator
CDS	STM1288	1366518	1367375	0	aldehyde reductase
CDS	STM1289	1367474	1368358	11	aldose 1-epimerase-like protein
CDS	STM1290	1368693	1369688	11	catalyzes the formation of 3-phospho-D-glyceroylphosphate from D-glyceraldehyde 3-phosphateglyceraldehyde-3-phosphate dehydrogenase
CDS	STM1291	1370000	1370443	0	this stereospecific enzymes reduces the R isomer ofmethionine sulfoxide while MsrA reduces the S form;peptide methionine sulfoxide reductase MsrB
CDS	STM1292	1370485	1370763	0	cytoplasmic protein
CDS	STM1293	1371115	1371771	11	catalyzes the formation of nicotinate fromnicotinamide in NAD biosynthesis and the formation ofnicotinamidase/pyrazinamidase
CDS	STM1294	1371798	1372814	11	converts asparagine to aspartate and ammoniaasparaginase
CDS	STM1295	1372910	1374766	11	SppA; catalyzes the degradation of cleaved signalpeptides; essential to maintain secretion of matureprotease 4
CDS	STM1296	1374940	1375491	0	oxidoreductase
CDS	STM1297	1375609	1376652	0	catalyzes the formation of selenophosphate fromselenide and ATPselenide, water dikinase
CDS	STM1298	1376657	1378606	0	decatenates replicating daughter chromosomesDNA topoisomerase III
CDS	STM1299	1378636	1379979	11	converts 2-oxoglutarate to glutamate; inEscherichia coli this enzyme plays a role in glutamateglutamate dehydrogenase
CDS	STM1300	1380218	1380493	0	periplasmic protein
CDS	STM1301	1380453	1380869	11	Nudix hydrolase
CDS	STM1302	1380942	1381748	11	removes the damaged DNA at cytosines and guaninesby cleaving on the 3' side of the AP site by aexonuclease III
CDS	STM1303	1382194	1383420	0	catalyzes the transamination of2-N-succinylornithine and alpha-ketoglutarate intobifunctional succinylornithinetransaminase/acetylornithine transaminase
CDS	STM1304	1383411	1384445	0	arginine succinyltransferase
CDS	STM1305	1384442	1385920	0	a high throughput screen identified this enzyme asan aldehyde dehydrogenase with broad substrateN-succinylglutamate 5-semialdehydedehydrogenase
CDS	STM1306	1385917	1387260	0	catalyzes the hydrolysis of 2-N-succinylarginineinto 2-N-succinylornithine, ammonia and carbon dioxide insuccinylarginine dihydrolase
CDS	STM1307	1387253	1388221	0	catalyzes the formation of succinate and glutamatefrom N(2)-succinylglutamate in arginine catabolismsuccinylglutamate desuccinylase
CDS	STM1308	1388557	1389042	0	periplasmic protein induced by stress response viaCpx and BaeSR systemstress response protein
CDS	STM1309	1389117	1390025	11	3' incision activity; acts with UvrCexcinuclease
CDS	STM1310	1390119	1390946	11	catalyzes the formation of nicotinamide adeninedinucleotide (NAD) from nicotinic acid adenineNH(3)-dependent NAD synthetase
CDS	STM1311	1391165	1391506	0	osmotically-inducible lipoprotein E; activator ofntr-like gene proteinDNA-binding transcriptional activator
CDS	STM1312	1391807	1392127	0	catalyzes the phosphorylation of incoming sugarsubstrates concomitant with their translocation across thePTS system N,N'-diacetylchitobiose-specifictransporter subunit IIB
CDS	STM1313	1392210	1393568	0	catalyzes the phosphorylation of incoming sugarsubstrates concomitant with their translocation across thePTS system N,N'-diacetylchitobiose-specifictransporter subunit IIC
CDS	STM1314	1393619	1393966	0	catalyzes the phosphorylation of incoming sugarsubstrates concomitant with their translocation across thePTS system N,N'-diacetylchitobiose-specifictransporter subunit IIA
CDS	STM1315	1393977	1394819	0	represses the celABCDF-ydjC operon involved incarbon uptakecel operon transcriptional repressor
CDS	STM1316	1394944	1396299	0	phospho-beta-glucosidase
CDS	STM1317	1396312	1397070	0	hypothetical protein
CDS	STM1318	1397114	1399366	11	Catalase HPII; monofunctional catalase thatdecomposes hydrogen peroxide into water and oxygen; servescatalase
CDS	STM1319	1399731	1399973	0	affects inhibition after overreplication ofchromosome in dnaAcos mutantscell division activator CedA
CDS	STM1320	1400075	1401466	11	kinase-like protein
CDS	STM1321	1401603	1402190	11	LexA-regulated geneLexA-regulated protein
CDS	STM1322	1402340	1403008	11	YniC; catalyzes the dephosphorylation of2-deoxyglucose 6-phosphate, mannose 6-phosphate and2-deoxyglucose-6-phosphatase
