type	locus	start	end	orientation	annot
CDS	STM0563	619258	620112	11	AraC/XylS family transcriptional regulator
RBS		620118	620123	11	
gene	STM0564	620328	621653	0	
CDS	STM0564	620328	621653	0	oxidoreductase
RBS	STM0565	621798	621803	0	
CDS	STM0565	621810	622046	0	periplasmic protein
RBS	STM0566	622045	622050	0	
CDS	STM0566	622059	622619	0	inner membrane protein
gene	STM0567	622698	623873	11	
CDS	STM0567	622698	623873	11	DNA repair ATPase
RBS		623874	623879	11	
gene	STM0568	624199	625593	0	
CDS	STM0568	624199	625593	0	APC family phenylalanine transporter
gene	STM0569	625635	626882	11	
CDS	STM0569	625635	626882	11	mechanosensitive channel protein
RBS		626888	626893	11	
gene	STM0570	627193	629163	0	
CDS	STM0570	627193	629163	0	outer membrane esterase; N-acetyl phenylalaninebeta-naphthyl esteraseouter membrane N-acetyl phenylalaninebeta-naphthyl ester-cleaving esterase
RBS	STM0571	629325	629330	0	
CDS	STM0571	629330	632059	0	inner membrane protein
gene	STM0572	632187	633173	11	
CDS	STM0572	632187	633173	11	phosphosugar isomerase
RBS	STM0573	633180	633185	11	
CDS	STM0573	633240	634283	11	inner membrane protein
RBS	STM0574	634282	634287	11	
CDS	STM0574	634316	635170	11	PTS system mannose-specific transporter subunitIID
gene	STM0575	635173	635916	11	
CDS	STM0575	635173	635916	11	PTS system mannose-specific transporter subunitIIC
RBS	STM0575	635173	635178	11	
RBS	STM0576	635918	635923	11	
CDS	STM0576	635931	636401	11	PTS system mannose-specific transporter subunitIIB
gene	STM0577	636379	636828	11	
CDS	STM0577	636379	636828	11	PTS system mannose-specific transporter subunitIIB
RBS	STM0577	636402	636407	11	
RBS	STM0578	636830	636835	11	
CDS	STM0578	637028	637681	11	catalyzes the reduction of nitroaromatic compoundssuch as nitrofurazone, quinones and the anti-tumor agentnitroreductase
RBS	STM0579	637687	637692	11	
CDS	STM0579	637778	638146	11	cytoplasmic protein
gene	STM0580	638146	638727	11	
CDS	STM0580	638146	638727	11	regulatory protein
RBS	STM0580	638152	638157	11	
RBS		638727	638732	11	
gene	STM0581	639016	639357	0	
CDS	STM0581	639016	639357	0	resistance against oxidative stress protein Aregulatory protein
gene	STM0582	639363	639611	11	
CDS	STM0582	639363	639611	11	inner membrane protein
gene	STM0583	639678	640796	11	
CDS	STM0583	639678	640796	11	ATP-dependent; carboxylate-amine ligase with weakglutamate--cysteine ligase activitycarboxylate-amine ligase
gene	STM0584	640808	641512	11	
CDS	STM0584	640808	641512	11	EntD; phosphopantetheinyltransferase component ofenterobactin synthase multienzyme complex4'-phosphopantetheinyl transferase
RBS	STM0585	641526	641531	11	
CDS	STM0585	641558	643813	11	Fep; Cbt; Cbr; FeuB; FepA; PfeA; IroN; BfeA; outermembrane receptor of ferric enterobactin and colicins Bouter membrane porin
RBS		643819	643824	11	
-35_signal		643970	643978	11	
gene	STM0586	644002	645216	0	
CDS	STM0586	644002	645216	0	enterochelin esterase
RBS	STM0587	645239	645244	0	
CDS	STM0587	645247	645465	0	cytoplasmic protein
RBS	STM0587	645451	645456	0	
gene	STM0588	645462	649346	0	
CDS	STM0588	645462	649346	0	with EntB, EntD, and EntE forms the multienzymecomplex enterobactin synthase; EntF is the serineenterobactin synthase subunit F
RBS	STM0589	649583	649588	0	
CDS	STM0589	649596	650732	0	part of the ferric enterobactin transport system;necessary for enetrobactin uptakeferric enterobactin transport protein
gene	STM0590	650785	651579	11	
CDS	STM0590	650785	651579	11	with FepBDE is involved in the transport of ferricenterobactinferric-enterobactin ABC transporter ATP-bindingprotein FepC
gene	STM0591	651576	652565	11	
CDS	STM0591	651576	652565	11	with FepBCD is involved in the transport of ferricenterobactinferric-enterobactin ABC transporter permeaseFepG
RBS	STM0591	651591	651596	11	
gene	STM0592	652565	653572	11	
CDS	STM0592	652565	653572	11	with FepBCG is involved in the transport of ferricenterobactiniron-enterobactin ABC transporter permease FepD
RBS	STM0592	652576	652581	11	
RBS		653580	653585	11	
gene	STM0593	653683	654927	0	
CDS	STM0593	653683	654927	0	protein p43; inner membrane protein that exportsenterobactin to the periplasmic space; member of the majorenterobactin exporter EntS
-10_signal		653701	653709	11	
gene	STM0594	654990	655946	11	
CDS	STM0594	654990	655946	11	with FepCDG is involved in the transport of ferricenterobactinferric-enterobactin ABC transportersubstrate-binding protein FepB
RBS		655953	655958	11	
-35_signal		656115	656123	11	
-10_signal		656236	656244	0	
gene	STM0595	656255	657430	0	
CDS	STM0595	656255	657430	0	synthesizes isochorismate acid from chorismateisochorismate synthase
RBS	STM0596	657429	657434	0	
CDS	STM0596	657440	659050	0	enterobactin synthase subunit E; activates thecarboxylate group of 2,3-dihydroxy-benzoate formingbifunctional 2,3-dihydroxybenzoate-AMPligase/S-dihydroxybenzoyltransferase
RBS	STM0597	659050	659055	0	
CDS	STM0597	659064	659921	0	2,3-dihydro-2,3-dihydroxybenzoate synthetase
RBS	STM0597	659908	659913	0	
gene	STM0598	659921	660676	0	
CDS	STM0598	659921	660676	0	catalyzes the formation of 2,3-dihydroxybenzoatefrom 2,3-dihydro-2,3-dihydroxybenzoate; involved in the2,3-dihydroxybenzoate-2,3-dehydrogenase
RBS	STM0598	660665	660670	0	
gene	STM0599	660679	661092	0	
CDS	STM0599	660679	661092	0	prevents misacylation of EntB in enterobactinsynthesisproofreading thioesterase EntH
RBS	STM0600	661261	661266	0	
CDS	STM0600	661274	663379	0	carbon starvation protein
RBS	STM0601	663436	663441	0	
CDS	STM0601	663443	663640	0	cytoplasmic protein
gene	STM0602	663676	664764	11	
CDS	STM0602	663676	664764	11	member of the iron-containing alcohol dehydrogenasefamily; unknown functionoxidoreductase
RBS		664773	664778	11	
gene	STM0603	664891	666051	0	
CDS	STM0603	664891	666051	0	catalyzes the transfer of an amino moietyaminotransferase
gene	STM0604	666052	666669	11	
CDS	STM0604	666052	666669	11	transcriptional regulator
gene	STM0605	666642	667877	11	
CDS	STM0605	666642	667877	11	PAPS reductase/FAD synthetase3'-phosphoadenosine 5'-phosphosulfatesulfotransferase
RBS	STM0605	666681	666686	11	
RBS	STM0606	667889	667894	11	
CDS	STM0606	668043	668945	11	LysR family transcriptional regulator
RBS	STM0607	668953	668958	11	
CDS	STM0607	669262	670008	11	Involved in disulfide bond formationdisulfide isomerase/thiol-disulfide oxidase
RBS		670014	670019	11	
-35_signal		670347	670355	0	
RBS	STM0608	670437	670442	0	
CDS	STM0608	670449	671012	0	with AhpF catalyzes the conversion of alkylhydroperoxides to their corresponding alcohols; AhpCalkyl hydroperoxide reductase subunit C
RBS	STM0609	671242	671247	0	
CDS	STM0609	671254	672819	0	alkyl hydroperoxide reductase F52a subunit;detoxification of hydroperoxidesalkyl hydroperoxide reductase subunit F
RBS	STM0610	673145	673150	0	
CDS	STM0610	673151	673711	0	anaerobic dehydrogenase component
RBS	STM0610	673692	673697	0	
gene	STM0611	673704	675983	0	
CDS	STM0611	673704	675983	0	oxidoreductase subunit
RBS	STM0611	675974	675979	0	
gene	STM0612	675980	676537	0	
CDS	STM0612	675980	676537	0	hydrogenase subunit
RBS	STM0612	676530	676535	0	
gene	STM0613	676537	677304	0	
CDS	STM0613	676537	677304	0	hydrogenase subunit
gene	STM0614	677372	677800	11	
CDS	STM0614	677372	677800	11	universal stress protein G
RBS		677810	677815	11	
gene	STM0615	678023	679261	0	
CDS	STM0615	678023	679261	0	dehydrogenase
gene	STM0616	679344	679754	11	
CDS	STM0616	679344	679754	11	Regulates the synthesis of nucleoside triphosphatesfor nucleic acid synthesis, CTP for lipid synthesis, andnucleoside diphosphate kinase regulator
RBS	STM0617	679761	679766	11	
CDS	STM0617	679989	680795	11	cleaves phosphodiester bond between any twonucleotidesRNase I
gene	STM0618	680905	682368	11	
CDS	STM0618	680905	682368	11	citrate/succinate transporter
RBS	STM0619	682377	682382	11	
CDS	STM0619	682406	683302	11	catalyzes the formation of2'-(5''-triphosphoribosyl)-3'-dephospho-CoA from ATP and2-(5''-triphosphoribosyl)-3'-dephospho-CoAsynthase
gene	STM0620	683274	683825	11	
CDS	STM0620	683274	683825	11	2'-(5''-phosphoribosyl)-3'-dephospho-CoAtransferase; holo-citrate lyase synthase; CitG forms theapo-citrate lyase phosphoribosyl-dephospho-CoAtransferase
RBS	STM0620	683310	683315	11	
gene	STM0621	683829	685358	11	
CDS	STM0621	683829	685358	11	citrate lyase subunit alpha/citrate-ACPtransferase
RBS	STM0621	683838	683843	11	
RBS	STM0622	685364	685369	11	
CDS	STM0622	685368	686276	11	citrate lyase subunit beta
gene	STM0623	686273	686569	11	
CDS	STM0623	686273	686569	11	acyl carrier protein; with CitE and CitF catalyzesthe formation of oxaloacetate from citratecitrate lyase subunit gamma
RBS	STM0623	686282	686287	11	
gene	STM0624	686566	687642	11	
CDS	STM0624	686566	687642	11	citrate lyase synthetase
RBS	STM0624	686574	686579	11	
RBS		687653	687658	11	
gene	STM0625	688027	689688	0	
CDS	STM0625	688027	689688	0	sensory histidine kinase
RBS	STM0625	689644	689649	0	
gene	STM0626	689657	690337	0	
CDS	STM0626	689657	690337	0	regulates the expression of citAB in citratefermentationtwo-component response regulator DpiA
gene	STM0627	690391	691776	11	
CDS	STM0627	690391	691776	11	responsible for the transport of C4-dicarboxylatesduring anaerobic growthDcuC family dicarboxylate transporter
RBS	STM0628	691782	691787	11	
CDS	STM0628	692155	692727	0	catalyzes the transfer of palmitate to lipid Alipid A palmitoyltransferase PagP
RBS	STM0629	692903	692908	0	
CDS	STM0629	692915	693124	0	member of the CspA family; negative regulator ofcspA transcription; constitutively expressedRNA chaperone
gene	STM0630	693182	693565	11	
CDS	STM0630	693182	693565	11	may be involved in chromosome condensation;overexpression in Escherichia coli protects againstfluoride ion transporter
RBS		693572	693577	11	
gene	STM0631	693656	694444	0	
CDS	STM0631	693656	694444	0	hydrolase
RBS	STM0632	694564	694569	0	
CDS	STM0632	694573	694776	0	TatE part of system that translocates proteins witha conserved twin arginine motif across the inner membrane;Sec-independent protein translocase proteinTatE
gene	STM0633	694862	695827	11	
CDS	STM0633	694862	695827	11	catalyzes the radical-mediated insertion of twosulfur atoms into an acyl carrier protein (ACP) bound tolipoyl synthase
RBS	STM0634	695838	695843	11	
CDS	STM0634	696033	696986	11	LysR family transcriptional regulator
RBS	STM0635	696994	696999	11	
CDS	STM0635	697288	697929	11	lipoate-protein ligase B;lipoyl/octanoyltransferase; catalyzes the transfer of theoctanoyltransferase
RBS	STM0635	697864	697869	11	
gene	STM0636	698029	698292	11	
CDS	STM0636	698029	698292	11	hypothetical protein
RBS	STM0637	698298	698303	11	
CDS	STM0637	698401	699612	11	penicillin-binding protein 5; removes C-terminalD-alanyl residues from sugar-peptide cell wall precursorsD-alanyl-D-alanine carboxypeptidase
gene	STM0638	699752	700897	11	
CDS	STM0638	699752	700897	11	rare lipoprotein A
RBS	STM0639	700904	700909	11	
CDS	STM0639	700908	702020	11	rod shape-determining membrane protein
gene	STM0640	702023	703924	11	
CDS	STM0640	702023	703924	11	cell elongation specific transpeptidase
RBS	STM0640	702029	702034	11	
RBS	STM0641	703937	703942	11	
CDS	STM0641	703955	704422	11	SPOUT methyltransferase family protein; crystalstructure shows homodimer; in Escherichia coli thisrRNA large subunit methyltransferase H
gene	STM0642	704426	704743	11	
CDS	STM0642	704426	704743	11	ribosomal silencing factor RsfS
RBS	STM0642	704430	704435	11	
RBS	STM0643	704750	704755	11	
CDS	STM0643	705072	705680	11	alpha-ribazole-5'-phosphate phosphatase(SW:COBC_SALTY); cobalamin synthesisalpha ribazole-5'-P phosphatase
RBS		705685	705690	11	
gene	STM0644	705777	706871	0	
CDS	STM0644	705777	706871	0	cobalamin biosynthesis protein; decarboxylatesL-threonine-O-3-phosphate to yield (R)-1-amino-2-propanolthreonine-phosphate decarboxylase
gene	STM0645	706846	707487	11	
CDS	STM0645	706846	707487	11	transfers an adenyl group from ATP to NaMN to formnicotinic acid adenine dinucleotide (NaAD) which is thennicotinate-nucleotide adenylyltransferase
gene	STM0646	707489	708520	11	
CDS	STM0646	707489	708520	11	required for the assembly and function of the DNAXcomplex which is required for the assembly of the betaDNA polymerase III subunit delta
RBS	STM0646	707491	707496	11	
gene	STM0647	708520	709110	11	
CDS	STM0647	708520	709110	11	rare lipoprotein B; involved in the assembly of LPSin the outer membraneLPS-assembly lipoprotein LptE
RBS	STM0648	709113	709118	11	
CDS	STM0648	709125	711707	11	leucine--tRNA ligase; LeuRS; class-I aminoacyl-tRNAsynthetase; charges leucine by linking carboxyl group toleucine--tRNA ligase
RBS		711719	711724	11	
RBS	STM0651	713519	713524	0	
CDS	STM0651	713524	714477	0	transports degraded pectin products into thebacterial cell2-keto-3-deoxygluconate permease
RBS	STM0652	714538	714543	0	
CDS	STM0652	714545	716473	0	sigma-54 dependent transcriptional regulator
RBS	STM0653	716555	716560	0	
CDS	STM0653	716566	717039	0	cytoplasmic protein
gene	STM0654	717078	718073	11	
CDS	STM0654	717078	718073	11	TPR repeathypothetical protein
RBS		718088	718093	11	
gene	STM0655	718198	718905	0	
CDS	STM0655	718198	718905	0	cytoplasmic protein
RBS	STM0655	718894	718899	0	
gene	STM0656	718902	720335	0	
CDS	STM0656	718902	720335	0	DnaJ family molecular chaperone
RBS	STM0657	720333	720338	0	
CDS	STM0657	720347	721042	0	cytoplasmic protein
RBS	STM0657	721023	721028	0	
gene	STM0658	721039	722511	0	
CDS	STM0658	721039	722511	0	DnaJ familyDnaJ family molecular chaperone
gene	STM0659	722533	724212	11	
CDS	STM0659	722533	724212	11	heatshock protein
gene	STM0660	724288	725526	11	
CDS	STM0660	724288	725526	11	cytoplasmic protein
RBS	STM0661	725527	725532	11	
CDS	STM0661	725558	726493	11	Hydrolyzes with equal efficiency cytidine oruridine to ribose and cytosine or uracil, respectively;pyrimidine-specific ribonucleoside hydrolaseRihA
RBS	STM0662	726499	726504	11	
CDS	STM0662	726610	727335	11	glutamate/aspartate ABC transporter ATP-bindingprotein
gene	STM0663	727335	728009	11	
CDS	STM0663	727335	728009	11	glutamate/aspartate ABC transporter permease
RBS	STM0663	727342	727347	11	
gene	STM0664	728009	728749	11	
CDS	STM0664	728009	728749	11	glutamate/aspartate ABC transporter permease
RBS	STM0664	728018	728023	11	
RBS	STM0665	728757	728762	11	
CDS	STM0665	728909	729835	11	glutamate/aspartate ABC transportersubstrate-binding protein
RBS	STM0666	729839	729844	11	
CDS	STM0666	730172	731710	11	Transfers the fatty acyl group on membranelipoproteinsapolipoprotein N-acyltransferase
RBS	STM0667	731716	731721	11	
CDS	STM0667	731730	732608	11	magnesium/cobalt efflux protein CorC
RBS	STM0668	732621	732626	11	
CDS	STM0668	732766	733239	11	endoribonuclease
gene	STM0669	733236	734282	11	
CDS	STM0669	733236	734282	11	phosphate starvation-inducible protein
RBS	STM0669	733251	733256	11	
RBS	STM0670	734323	734328	11	
CDS	STM0670	734487	735911	11	catalyzes the formation of2-methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at(dimethylallyl)adenosine tRNAmethylthiotransferase
STS		735310	736966	0	
RBS	STM0671	736041	736046	0	
CDS	STM0671	736055	737230	0	catalyzes the formation of2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinolhydroxylase
gene	STM0672	737297	737872	11	
CDS	STM0672	737297	737872	11	inner membrane protein
RBS	STM0673	737870	737875	11	
tRNA	STM0673	738008	738082	11	tRNA-Gln
gene	STM0674	738126	738200	11	
tRNA	STM0674	738126	738200	11	tRNA-Gln
gene	STM0675	738247	738323	11	
tRNA	STM0675	738247	738323	11	tRNA-Met
gene	STM0676	738339	738413	11	
tRNA	STM0676	738339	738413	11	tRNA-Gln
gene	STM0677	738449	738523	11	
tRNA	STM0677	738449	738523	11	tRNA-Gln
gene	STM0678	738547	738631	11	
tRNA	STM0678	738547	738631	11	tRNA-Leu
gene	STM0679	738640	738716	11	
tRNA	STM0679	738640	738716	11	tRNA-Met
gene	STM0680	738939	740603	11	
CDS	STM0680	738939	740603	11	functions in asparagine biosynthesis; convertsglutamine, aspartate, ATP, and water to glutamate,asparagine synthetase
RBS	STM0681	740610	740615	11	
CDS	STM0681	740893	741645	11	UMP phosphatase
RBS	STM0682	741651	741656	11	
CDS	STM0682	741692	742912	11	N-acetylglucosamine operon transcriptionalrepressor
RBS	STM0683	742913	742918	11	
CDS	STM0683	742917	744071	11	catalyzes the formation of glucosamine 6-phosphatefrom N-acetylglucosamine 6-phosphateN-acetylglucosamine-6-phosphate deacetylase
RBS	STM0684	744078	744083	11	
CDS	STM0684	744131	744931	11	catalyzes the reversible formation of fructose6-phosphate from glucosamine 6-phosphateglucosamine-6-phosphate deaminase
protein_bind		744936	744948	11	
RBS		744936	744941	11	
-10_signal		744983	744991	11	
protein_bind		745018	745038	11	
protein_bind		745084	745104	0	
protein_bind		745116	745144	0	
protein_bind		745118	745138	0	
protein_bind		745128	745148	0	
-35_signal		745165	745173	0	
RBS	STM0685	745245	745250	0	
CDS	STM0685	745258	747210	0	phosphoenolpyruvate-dependent sugarphosphotransferase system; catalyzes the phosphorylationPTS system N-acetyl glucosamine specifictransporter subunit IIABC
RBS	STM0686	747409	747414	0	
CDS	STM0686	747421	749088	0	catalyzes a two-step reaction, first charging aglutamine molecule by linking its carboxyl group to theglutamine--tRNA ligase
RBS	STM0687	749522	749527	0	
CDS	STM0687	749534	750940	0	required for uptake of chitin-derivedoligosaccharideschitoporin
RBS	STM0688	750978	750983	0	
CDS	STM0688	750990	751322	0	lipoprotein
gene	STM0689	751371	752675	11	
CDS	STM0689	751371	752675	11	is involved in the uptake of citrate and thetransport of protons into the cell; also involved in thecitrate/tricarballylate transportrer
RBS	STM0690	752677	752682	11	
CDS	STM0690	752726	753865	11	with CitA (TcuA) catalyzes the oxidation oftricarballylate to cis-aconitate; originally thought to betricarballylate utilization protein B
